1519420543519,-2.5707695,0.18670394,9.110194,2,sitting
1519420543523,-2.513322,0.18670394,9.148493,2,sitting
1519420543527,-2.4654493,0.20585304,9.138918,2,sitting
1519420543531,-2.4654493,0.2154276,9.148493,2,sitting
1519420543535,-2.4845984,0.20585304,9.167642,2,sitting
1519420543539,-2.5037475,0.18670394,9.177217,2,sitting
1519420543543,-2.494173,0.18670394,9.215514,2,sitting
1519420543547,-2.494173,0.16755481,9.234664,2,sitting
1519420543551,-2.475024,0.11968201,9.18679,2,sitting
1519420543555,-2.4463003,0.110107444,9.177217,2,sitting
1519420543559,-2.4367256,0.062234644,9.119769,2,sitting
1519420543563,-2.4654493,0.05266008,9.158067,2,sitting
1519420543567,-2.4654493,0.09095833,9.177217,2,sitting
1519420543571,-2.4558747,0.09095833,9.158067,2,sitting
1519420543575,-2.475024,0.09095833,9.158067,2,sitting
1519420543583,-2.475024,0.11968201,9.177217,2,sitting
1519420543587,-2.4654493,0.15798025,9.129343,2,sitting
1519420543591,-2.4367256,0.15798025,9.0814705,2,sitting
1519420543595,-2.4367256,0.11968201,9.129343,2,sitting
1519420543599,-2.427151,0.16755481,9.110194,2,sitting
1519420543603,-2.408002,0.15798025,9.119769,2,sitting
1519420543607,-2.3792782,0.13883112,9.110194,2,sitting
1519420543611,-2.408002,0.081383765,9.110194,2,sitting
1519420543615,-2.427151,0.081383765,9.119769,2,sitting
1519420543619,-2.5037475,0.110107444,9.110194,2,sitting
1519420543623,-2.5420458,0.13883112,9.148493,2,sitting
1519420543626,-2.5516202,0.20585304,9.177217,2,sitting
1519420543630,-2.5516202,0.23457673,9.20594,2,sitting
1519420543634,-2.5420458,0.22500217,9.272962,2,sitting
1519420543638,-2.5037475,0.25372586,9.29211,2,sitting
1519420543642,-2.5228968,0.27287498,9.330409,2,sitting
1519420543646,-2.5228968,0.26330042,9.301685,2,sitting
1519420543650,-2.5228968,0.27287498,9.320834,2,sitting
1519420543654,-2.513322,0.26330042,9.2825365,2,sitting
1519420543658,-2.5516202,0.26330042,9.263388,2,sitting
1519420543662,-2.5420458,0.32074776,9.196365,2,sitting
1519420543666,-2.475024,0.33032233,9.196365,2,sitting
1519420543670,-2.4367256,0.3111732,9.148493,2,sitting
1519420543674,-2.360129,0.27287498,9.091045,2,sitting
1519420543678,-2.408002,0.25372586,8.995299,2,sitting
1519420543682,-2.4845984,0.20585304,8.937852,2,sitting
1519420543686,-2.561195,0.23457673,8.957002,2,sitting
1519420543690,-2.5994933,0.23457673,8.947427,2,sitting
1519420543693,-2.6186423,0.2441513,9.0814705,2,sitting
1519420543697,-2.5516202,0.3111732,9.119769,2,sitting
1519420543701,-2.427151,0.3398969,9.129343,2,sitting
1519420543705,-2.3314054,0.37819514,9.158067,2,sitting
1519420543709,-2.3026817,0.39734426,9.158067,2,sitting
1519420543713,-2.3026817,0.40691882,9.177217,2,sitting
1519420543717,-2.3314054,0.39734426,9.158067,2,sitting
1519420543721,-2.3792782,0.36862057,9.148493,2,sitting
1519420543725,-2.4367256,0.3111732,9.129343,2,sitting
1519420543729,-2.4558747,0.27287498,9.110194,2,sitting
1519420543733,-2.475024,0.17712937,9.091045,2,sitting
1519420543737,-2.475024,0.110107444,9.138918,2,sitting
1519420543741,-2.5037475,0.0718092,9.0814705,2,sitting
1519420543745,-2.513322,0.043085523,9.100619,2,sitting
1519420543749,-2.5516202,0.043085523,9.148493,2,sitting
1519420543753,-2.580344,0.0718092,9.148493,2,sitting
1519420543756,-2.6090677,0.11968201,9.196365,2,sitting
1519420543760,-2.5994933,0.11968201,9.244238,2,sitting
1519420543764,-2.5228968,0.16755481,9.225089,2,sitting
1519420543768,-2.475024,0.22500217,9.263388,2,sitting
1519420543772,-2.4175766,0.22500217,9.272962,2,sitting
1519420543776,-2.4175766,0.28244954,9.20594,2,sitting
1519420543780,-2.4463003,0.23457673,9.177217,2,sitting
1519420543784,-2.408002,0.2441513,9.148493,2,sitting
1519420543788,-2.4558747,0.27287498,9.110194,2,sitting
1519420543792,-2.427151,0.2441513,9.052747,2,sitting
1519420543796,-2.4367256,0.25372586,8.995299,2,sitting
1519420543800,-2.427151,0.25372586,8.937852,2,sitting
1519420543804,-2.3888528,0.26330042,8.918703,2,sitting
1519420543808,-2.3792782,0.28244954,8.909128,2,sitting
1519420543812,-2.3792782,0.28244954,8.889979,2,sitting
1519420543816,-2.360129,0.34947145,8.899554,2,sitting
1519420543820,-2.3505547,0.36862057,8.957002,2,sitting
1519420543823,-2.3314054,0.4164934,8.937852,2,sitting
1519420543827,-2.3314054,0.45479164,8.985725,2,sitting
1519420543831,-2.34098,0.46436617,9.004874,2,sitting
1519420543835,-2.3984275,0.49308985,9.043172,2,sitting
1519420543839,-2.4175766,0.50266445,9.0814705,2,sitting
1519420543843,-2.427151,0.4835153,9.148493,2,sitting
1519420543847,-2.4845984,0.44521707,9.196365,2,sitting
1519420543851,-2.475024,0.4164934,9.253813,2,sitting
1519420543855,-2.4845984,0.3398969,9.263388,2,sitting
1519420543859,-2.5037475,0.25372586,9.320834,2,sitting
1519420543863,-2.475024,0.110107444,9.378282,2,sitting
1519420543867,-2.4367256,0.0,9.397431,2,sitting
1519420543871,-2.427151,-0.081383765,9.378282,2,sitting
1519420543875,-2.4463003,-0.10053288,9.330409,2,sitting
1519420543879,-2.4367256,-0.10053288,9.301685,2,sitting
1519420543883,-2.4654493,-0.03351096,9.225089,2,sitting
1519420543886,-2.494173,0.062234644,9.167642,2,sitting
1519420543890,-2.494173,0.23457673,9.138918,2,sitting
1519420543894,-2.494173,0.33032233,9.148493,2,sitting
1519420543898,-2.4845984,0.46436617,9.138918,2,sitting
1519420543902,-2.4463003,0.50266445,9.024023,2,sitting
1519420543906,-2.360129,0.56011176,9.158067,2,sitting
1519420543910,-2.3984275,0.5888355,9.177217,2,sitting
1519420543914,-2.3888528,0.6079846,9.043172,2,sitting
1519420543918,-2.3792782,0.61755913,9.071896,2,sitting
1519420543922,-2.321831,0.61755913,9.119769,2,sitting
1519420543926,-2.3122563,0.5792609,9.014449,2,sitting
1519420543930,-2.321831,0.56968635,8.985725,2,sitting
1519420543934,-2.34098,0.5218136,8.937852,2,sitting
1519420543938,-2.321831,0.4356425,8.947427,2,sitting
1519420543942,-2.3314054,0.359046,8.985725,2,sitting
1519420543946,-2.3792782,0.3398969,8.937852,2,sitting
1519420543950,-2.3792782,0.2920241,8.985725,2,sitting
1519420543953,-2.408002,0.26330042,8.985725,2,sitting
1519420543957,-2.3697038,0.20585304,8.966576,2,sitting
1519420543961,-2.3697038,0.19627848,8.985725,2,sitting
1519420543965,-2.3505547,0.15798025,8.966576,2,sitting
1519420543969,-2.34098,0.15798025,9.004874,2,sitting
1519420543973,-2.3026817,0.17712937,9.052747,2,sitting
1519420543977,-2.3122563,0.20585304,9.043172,2,sitting
1519420543981,-2.321831,0.25372586,9.024023,2,sitting
1519420543985,-2.3314054,0.2920241,9.158067,2,sitting
1519420543989,-2.321831,0.30159867,9.110194,2,sitting
1519420543993,-2.321831,0.33032233,9.129343,2,sitting
1519420543997,-2.34098,0.36862057,9.148493,2,sitting
1519420544001,-2.360129,0.4356425,9.158067,2,sitting
1519420544005,-2.360129,0.4835153,9.158067,2,sitting
1519420544009,-2.360129,0.49308985,9.167642,2,sitting
1519420544013,-2.34098,0.512239,9.20594,2,sitting
1519420544016,-2.3505547,0.4356425,9.225089,2,sitting
1519420544020,-2.3792782,0.42606795,9.20594,2,sitting
1519420544024,-2.360129,0.359046,9.263388,2,sitting
1519420544028,-2.3697038,0.34947145,9.20594,2,sitting
1519420544032,-2.4175766,0.34947145,9.225089,2,sitting
1519420544036,-2.4175766,0.33032233,9.253813,2,sitting
1519420544040,-2.4845984,0.37819514,9.244238,2,sitting
1519420544044,-2.427151,0.3877697,9.263388,2,sitting
1519420544048,-2.4845984,0.4164934,9.225089,2,sitting
1519420544052,-2.4367256,0.44521707,9.244238,2,sitting
1519420544056,-2.4558747,0.44521707,9.167642,2,sitting
1519420544060,-2.3984275,0.44521707,9.148493,2,sitting
1519420544064,-2.4367256,0.4835153,9.158067,2,sitting
1519420544068,-2.3984275,0.44521707,9.167642,2,sitting
1519420544072,-2.3984275,0.44521707,9.091045,2,sitting
1519420544076,-2.408002,0.4356425,9.119769,2,sitting
1519420544080,-2.4175766,0.42606795,9.043172,2,sitting
1519420544083,-2.4175766,0.47394073,9.071896,2,sitting
1519420544087,-2.4558747,0.5313881,9.062322,2,sitting
1519420544091,-2.408002,0.49308985,9.062322,2,sitting
1519420544095,-2.427151,0.5505372,9.062322,2,sitting
1519420544099,-2.3888528,0.59841,9.062322,2,sitting
1519420544103,-2.3984275,0.665432,9.091045,2,sitting
1519420544107,-2.360129,0.61755913,9.110194,2,sitting
1519420544111,-2.3505547,0.6079846,9.071896,2,sitting
1519420544115,-2.3984275,0.59841,9.129343,2,sitting
1519420544119,-2.3697038,0.59841,9.215514,2,sitting
1519420544123,-2.427151,0.54096264,9.234664,2,sitting
1519420544127,-2.3697038,0.46436617,9.215514,2,sitting
1519420544131,-2.3697038,0.42606795,9.253813,2,sitting
1519420544135,-2.427151,0.39734426,9.225089,2,sitting
1519420544139,-2.3792782,0.37819514,9.18679,2,sitting
1519420544143,-2.3888528,0.3877697,9.167642,2,sitting
1519420544146,-2.360129,0.36862057,9.177217,2,sitting
1519420544150,-2.3505547,0.34947145,9.110194,2,sitting
1519420544154,-2.3697038,0.3877697,9.119769,2,sitting
1519420544158,-2.3697038,0.4356425,9.033598,2,sitting
1519420544162,-2.427151,0.4356425,9.100619,2,sitting
1519420544166,-2.4175766,0.50266445,9.071896,2,sitting
1519420544170,-2.4175766,0.5313881,9.071896,2,sitting
1519420544174,-2.4463003,0.5505372,9.100619,2,sitting
1519420544178,-2.4367256,0.6079846,9.091045,2,sitting
1519420544182,-2.4654493,0.6271337,9.091045,2,sitting
1519420544186,-2.4367256,0.6079846,9.062322,2,sitting
1519420544190,-2.4654493,0.6271337,9.043172,2,sitting
1519420544194,-2.408002,0.6271337,9.062322,2,sitting
1519420544198,-2.3888528,0.59841,9.0814705,2,sitting
1519420544202,-2.3792782,0.61755913,9.129343,2,sitting
1519420544206,-2.34098,0.5792609,9.138918,2,sitting
1519420544210,-2.3505547,0.5888355,9.177217,2,sitting
1519420544213,-2.3314054,0.59841,9.18679,2,sitting
1519420544217,-2.3505547,0.56011176,9.215514,2,sitting
1519420544221,-2.360129,0.50266445,9.234664,2,sitting
1519420544225,-2.3984275,0.44521707,9.301685,2,sitting
1519420544233,-2.3984275,0.40691882,9.253813,2,sitting
1519420544237,-2.427151,0.40691882,9.253813,2,sitting
1519420544241,-2.3984275,0.359046,9.244238,2,sitting
1519420544245,-2.4463003,0.3398969,9.20594,2,sitting
1519420544249,-2.4558747,0.3877697,9.20594,2,sitting
1519420544253,-2.4367256,0.40691882,9.177217,2,sitting
1519420544257,-2.427151,0.4356425,9.158067,2,sitting
1519420544261,-2.427151,0.512239,9.148493,2,sitting
1519420544265,-2.3792782,0.5792609,9.138918,2,sitting
1519420544269,-2.427151,0.6271337,9.119769,2,sitting
1519420544273,-2.475024,0.64628285,9.129343,2,sitting
1519420544277,-2.4558747,0.6750065,9.119769,2,sitting
1519420544281,-2.4654493,0.6845811,9.148493,2,sitting
1519420544285,-2.4654493,0.665432,9.100619,2,sitting
1519420544289,-2.4654493,0.6558574,9.100619,2,sitting
1519420544293,-2.427151,0.63670826,9.062322,2,sitting
1519420544297,-2.475024,0.6271337,9.071896,2,sitting
1519420544301,-2.427151,0.61755913,9.129343,2,sitting
1519420544305,-2.4175766,0.56011176,9.0814705,2,sitting
1519420544309,-2.427151,0.5505372,9.100619,2,sitting
1519420544313,-2.408002,0.5218136,9.100619,2,sitting
1519420544317,-2.4175766,0.5218136,9.110194,2,sitting
1519420544321,-2.408002,0.50266445,9.091045,2,sitting
1519420544325,-2.3792782,0.47394073,9.110194,2,sitting
1519420544329,-2.3888528,0.512239,9.138918,2,sitting
1519420544333,-2.3697038,0.47394073,9.167642,2,sitting
1519420544337,-2.3792782,0.45479164,9.119769,2,sitting
1519420544341,-2.3792782,0.4835153,9.119769,2,sitting
1519420544345,-2.360129,0.47394073,9.138918,2,sitting
1519420544349,-2.3314054,0.49308985,9.20594,2,sitting
1519420544353,-2.321831,0.44521707,9.138918,2,sitting
1519420544357,-2.3122563,0.45479164,9.129343,2,sitting
1519420544361,-2.321831,0.46436617,9.100619,2,sitting
1519420544365,-2.3888528,0.47394073,9.071896,2,sitting
1519420544369,-2.3888528,0.46436617,9.100619,2,sitting
1519420544373,-2.3888528,0.4835153,9.110194,2,sitting
1519420544377,-2.427151,0.47394073,9.091045,2,sitting
1519420544381,-2.427151,0.46436617,9.110194,2,sitting
1519420544385,-2.4463003,0.4835153,9.138918,2,sitting
1519420544389,-2.4175766,0.54096264,9.138918,2,sitting
1519420544393,-2.3792782,0.5313881,9.119769,2,sitting
1519420544397,-2.4175766,0.56011176,9.138918,2,sitting
1519420544401,-2.3888528,0.5313881,9.138918,2,sitting
1519420544405,-2.3697038,0.54096264,9.0814705,2,sitting
1519420544409,-2.3888528,0.54096264,9.043172,2,sitting
1519420544413,-2.3984275,0.54096264,9.043172,2,sitting
1519420544417,-2.3792782,0.56968635,9.052747,2,sitting
1519420544421,-2.3697038,0.512239,9.043172,2,sitting
1519420544425,-2.3888528,0.512239,9.052747,2,sitting
1519420544429,-2.360129,0.4835153,9.071896,2,sitting
1519420544433,-2.34098,0.45479164,9.062322,2,sitting
1519420544437,-2.408002,0.46436617,9.043172,2,sitting
1519420544441,-2.3792782,0.42606795,8.966576,2,sitting
1519420544445,-2.408002,0.4356425,9.024023,2,sitting
1519420544449,-2.3697038,0.42606795,9.004874,2,sitting
1519420544453,-2.360129,0.37819514,9.024023,2,sitting
1519420544457,-2.3314054,0.359046,9.043172,2,sitting
1519420544461,-2.321831,0.3877697,9.0814705,2,sitting
1519420544465,-2.321831,0.40691882,9.138918,2,sitting
1519420544469,-2.3026817,0.40691882,9.18679,2,sitting
1519420544473,-2.3314054,0.40691882,9.253813,2,sitting
1519420544477,-2.3122563,0.3877697,9.2825365,2,sitting
1519420544481,-2.3122563,0.42606795,9.244238,2,sitting
1519420544485,-2.360129,0.4356425,9.272962,2,sitting
1519420544489,-2.360129,0.46436617,9.253813,2,sitting
1519420544493,-2.3505547,0.44521707,9.320834,2,sitting
1519420544497,-2.3888528,0.40691882,9.244238,2,sitting
1519420544501,-2.3792782,0.3877697,9.253813,2,sitting
1519420544505,-2.4175766,0.39734426,9.2825365,2,sitting
1519420544509,-2.4367256,0.4164934,9.263388,2,sitting
1519420544513,-2.4558747,0.4356425,9.215514,2,sitting
1519420544517,-2.4654493,0.45479164,9.167642,2,sitting
1519420544521,-2.4463003,0.45479164,9.110194,2,sitting
1519420544525,-2.4845984,0.49308985,9.110194,2,sitting
1519420544529,-2.4654493,0.512239,9.100619,2,sitting
1519420544533,-2.4654493,0.512239,9.071896,2,sitting
1519420544537,-2.4558747,0.50266445,9.052747,2,sitting
1519420544541,-2.4175766,0.50266445,9.071896,2,sitting
1519420544545,-2.427151,0.512239,9.119769,2,sitting
1519420544549,-2.3888528,0.4835153,9.100619,2,sitting
1519420544553,-2.34098,0.49308985,9.110194,2,sitting
1519420544557,-2.3697038,0.47394073,9.100619,2,sitting
1519420544561,-2.360129,0.42606795,9.158067,2,sitting
1519420544565,-2.3697038,0.40691882,9.138918,2,sitting
1519420544569,-2.3888528,0.2920241,9.20594,2,sitting
1519420544573,-2.427151,0.2441513,9.177217,2,sitting
1519420544577,-2.4463003,0.2154276,9.253813,2,sitting
1519420544581,-2.5037475,0.18670394,9.263388,2,sitting
1519420544585,-2.5037475,0.2154276,9.272962,2,sitting
1519420544589,-2.5420458,0.25372586,9.2825365,2,sitting
1519420544593,-2.5516202,0.32074776,9.2825365,2,sitting
1519420544597,-2.5324712,0.359046,9.272962,2,sitting
1519420544601,-2.4845984,0.42606795,9.244238,2,sitting
1519420544605,-2.4367256,0.45479164,9.244238,2,sitting
1519420544609,-2.427151,0.4835153,9.196365,2,sitting
1519420544613,-2.3792782,0.512239,9.177217,2,sitting
1519420544617,-2.3984275,0.5218136,9.167642,2,sitting
1519420544621,-2.408002,0.56011176,9.138918,2,sitting
1519420544625,-2.4175766,0.54096264,9.148493,2,sitting
