1519421239706,4.801642,7.9420977,-3.7005677,3,laying_down
1519421239710,4.8782387,8.277207,-3.9686553,3,laying_down
1519421239714,4.581427,7.702734,-3.7388659,3,laying_down
1519421239718,4.6867476,7.8176284,-3.825037,3,laying_down
1519421239722,4.648449,7.7123084,-3.7484405,3,laying_down
1519421239726,4.648449,7.6452866,-3.7005677,3,laying_down
1519421239730,4.658024,7.5782647,-3.604822,3,laying_down
1519421239734,4.696322,7.482519,-3.451629,3,laying_down
1519421239737,4.658024,7.3771987,-3.384607,3,laying_down
1519421239741,4.610151,7.3676243,-3.3367343,3,laying_down
1519421239745,4.5622783,7.35805,-3.2505634,3,laying_down
1519421239753,4.5622783,7.3867736,-3.231414,3,laying_down
1519421239756,4.456958,7.482519,-3.2409887,3,laying_down
1519421239760,4.4186597,7.5974135,-3.2984362,3,laying_down
1519421239764,4.3803616,7.702734,-3.365458,3,laying_down
1519421239767,4.351638,7.7793303,-3.4229054,3,laying_down
1519421239771,4.389936,7.8176284,-3.5090764,3,laying_down
1519421239775,4.3612123,7.808054,-3.604822,3,laying_down
1519421239778,4.351638,7.808054,-3.758015,3,laying_down
1519421239782,4.3324885,7.846352,-3.9207826,3,laying_down
1519421239786,4.2558923,7.846352,-4.0069537,3,laying_down
1519421239789,4.2080193,7.846352,-4.169721,3,laying_down
1519421239793,4.2558923,7.846352,-4.303765,3,laying_down
1519421239797,4.2080193,7.846352,-4.3803616,3,laying_down
1519421239800,4.1792955,7.9037995,-4.437809,3,laying_down
1519421239804,4.169721,7.961247,-4.5910015,3,laying_down
1519421239807,4.198445,7.9899707,-4.696322,3,laying_down
1519421239811,4.131423,7.999545,-4.7250457,3,laying_down
1519421239819,4.1026993,8.00912,-4.6867476,3,laying_down
1519421239822,4.045252,7.9325233,-4.772918,3,laying_down
1519421239826,4.016528,7.875076,-4.7441945,3,laying_down
1519421239830,3.9782298,7.7984796,-4.6675982,3,laying_down
1519421239834,3.9782298,7.693159,-4.619725,3,laying_down
1519421239838,3.9495063,7.635712,-4.6293,3,laying_down
1519421239841,3.911208,7.587839,-4.610151,3,laying_down
1519421239845,3.911208,7.4729443,-4.619725,3,laying_down
1519421239849,3.8633351,7.3867736,-4.5335546,3,laying_down
1519421239853,3.8154624,7.348475,-4.476107,3,laying_down
1519421239857,3.7292912,7.2910275,-4.303765,3,laying_down
1519421239860,3.7197168,7.1665583,-4.342063,3,laying_down
1519421239864,3.6526947,6.9271946,-4.0548263,3,laying_down
1519421239868,3.604822,6.9271946,-3.9878044,3,laying_down
1519421239872,3.3367343,7.329326,-4.389936,3,laying_down
1519421239876,3.078221,7.664436,-3.911208,3,laying_down
1519421239879,2.905879,7.875076,-3.384607,3,laying_down
1519421239883,2.819708,7.922949,-3.671844,3,laying_down
1519421239887,2.867581,7.8846507,-4.2080193,3,laying_down
1519421239891,2.9346027,7.721883,-4.169721,3,laying_down
1519421239895,3.2026904,7.2335806,-3.4612036,3,laying_down
1519421239898,3.5952475,6.8601727,-3.4229054,3,laying_down
1519421239902,3.212265,7.6740103,-4.619725,3,laying_down
1519421239906,2.8963046,8.296356,-4.045252,3,laying_down
1519421239910,2.819708,8.4686985,-3.3367343,3,laying_down
1519421239914,2.9920502,8.1623125,-4.275041,3,laying_down
1519421239917,3.0686467,7.808054,-5.2420716,3,laying_down
1519421239921,2.88673,7.693159,-4.801642,3,laying_down
1519421239925,2.580344,7.6740103,-4.0261025,3,laying_down
1519421239929,2.2739582,7.7984796,-4.6388745,3,laying_down
1519421239933,2.187787,7.741032,-4.887813,3,laying_down
1519421239936,2.1973617,7.6261373,-4.3803616,3,laying_down
1519421239940,2.1207652,7.6261373,-4.437809,3,laying_down
1519421239944,2.0728924,7.6452866,-4.7058964,3,laying_down
1519421239948,1.9675722,7.5974135,-4.322914,3,laying_down
1519421239952,1.8143792,7.511243,-3.9207826,3,laying_down
1519421239959,1.6707608,7.4250717,-3.8633351,3,laying_down
1519421239963,1.6420372,7.3676243,-3.7005677,3,laying_down
1519421239967,1.7377827,7.3389006,-3.499502,3,laying_down
1519421239971,1.9675722,7.3771987,-3.6526947,3,laying_down
1519421239975,2.254809,7.4920936,-3.7101421,3,laying_down
